"3341085","46713","Percussion","Bebeto (4)","Banda Black Rio","Gafieira Universal"
"3470866","46713","Photography By","Ivan Cardoso","Banda Black Rio","Gafieira Universal"
"1888001","46713","Tenor Saxophone, Flute","Oberdan Magalhães","Banda Black Rio","Gafieira Universal"
"536782","46713","Trombone","Lucio Da Silva","Banda Black Rio","Gafieira Universal"
"536785","46713","Trumpet","Barrosinho","Banda Black Rio","Gafieira Universal"
"2440513","46713","Xylophone","Cristina Berio","Banda Black Rio","Gafieira Universal"
"744780","336605","Backing Vocals","Joana Motta","Marisa Monte","MM"
"1898606","336605","Backing Vocals","Letícia Monte","Marisa Monte","MM"
"744777","336605","Backing Vocals","Suzana Ribeiro","Marisa Monte","MM"
"1143195","336605","Bass","Ronald Diamante","Marisa Monte","MM"
"253248","336605","Cello","Jaques Morelenbaum","Marisa Monte","MM"
"744778","336605","Drums","Edu Szajnbrum","Marisa Monte","MM"
"744781","336605","Guitar","Paulinho Muylaert","Marisa Monte","MM"
"89144","336605","Percussion","Marcos Suzano","Marisa Monte","MM"
"744772","336605","Piano","Roberto Alves","Marisa Monte","MM"
"315787","336605","Producer","Nelson Motta","Marisa Monte","MM"
"956901","336605","Recorded By, Mixed By","Sergio Bittencourt","Marisa Monte","MM"
"744776","336605","Trumpet","Saulo Dansa","Marisa Monte","MM"
"713880","336605","Viola","Marie-Christine Springel Bessler","Marisa Monte","MM"
"662668","336605","Violin","Bernardo Bessler","Marisa Monte","MM"
"662667","336605","Violin","Michel Bessler","Marisa Monte","MM"
"884472","213628","Written-By","Antonio Cicero","Marina Lima","O Melhor De Marina"
"1278812","511976","Adapted By","Cláudio Rabello","Fábio Jr.","Volta Ao Começo"
"710149","511976","Written-By","Enrique Urquijo","Fábio Jr.","Volta Ao Começo"
"318936","274890","Arranged By","Roberto De Carvalho","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"443439","274890","Mastered By","Carlos Freitas","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"690524","274890","Mixed By","João Roberto Guarino","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"553677","274890","Mixed By","Luis Paulo Serafim","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"1049349","274890","Mixed By [Assistant]","Gustavo Galisi","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"961355","274890","Mixed By [Assistant]","Kalil","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"849050","274890","Other [Artist Director]","João Augusto","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"2141488","274890","Other [Digital Editor]","Alexandre Russo","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"4343943","274890","Other [Digital Editor]","Enrico Romano","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"1562168","274890","Other [Graphic Coordinator]","Alexandre Ktenas","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"4462829","274890","Other [Graphic Coordinator]","Marcia Martins","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"1802730","274890","Other [Graphic Design]","Marcus Wagner","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"4462830","274890","Other [Roadies]","Adriano Colono","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"4462831","274890","Other [Roadies]","Valter Lacorte Jr.","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"3626804","274890","Other [Text Revisor]","Hellen Ribeiro","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"1170455","274890","Other [Thank You]","Raczka","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"0","274890","Photography","Bob Wolfelson","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"0","274890","Photography [Make-up]","Duda Molinos","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"318936","274890","Producer","Roberto De Carvalho","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"690525","274890","Producer [Assistant]","Oswaldo Thomaz Jr.","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"690524","274890","Recorded By","João Roberto Guarino","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"553677","274890","Recorded By","Luis Paulo Serafim","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"1170961","274890","Recorded By [Assistant]","André Sangiácomo","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"568119","274890","Recorded By [Assistant]","Dany (4)","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"1170456","274890","Recorded By [Assistant]","Raul Müller","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"1170454","274890","Recorded By [Assistant]","Renato Luis Patriarca","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"779927","274890","Written-By","Lennon-McCartney","Rita Lee","Aqui, Ali, Em Qualquer Lugar"
"1301978","83723","Engineer [Technical Director]","Z. J. Merky","Milton Nascimento","Milagre Dos Peixes"
"1787634","83723","Producer [Assistant]","Manoel Moraes","Milton Nascimento","Milagre Dos Peixes"
"348405","83723","Producer [Production Director]","Milton Miranda","Milton Nascimento","Milagre Dos Peixes"
"1604530","83723","Recording Supervisor [Musical Director]","Maestro Gaya","Milton Nascimento","Milagre Dos Peixes"
"1010955","83723","Remix [Remix Technician]","Nivaldo Duarte","Milton Nascimento","Milagre Dos Peixes"
"1146064","1022719","Arranged By","Arthur Moura","Fluxo","Visões Remanescentes - Lado A"
"939769","1022719","Arranged By","Bruno Trocoli","Fluxo","Visões Remanescentes - Lado A"
"2042740","1022719","Arranged By","Goribeatzz","Fluxo","Visões Remanescentes - Lado A"
"1146066","1022719","Arranged By","Laudz Beatz","Fluxo","Visões Remanescentes - Lado A"
"2042743","1022719","Arranged By","Luciana Playmobile","Fluxo","Visões Remanescentes - Lado A"
"1146067","1022719","Arranged By","Marcelo Martins (2)","Fluxo","Visões Remanescentes - Lado A"
"2042741","1022719","Arranged By","Mestre Xim","Fluxo","Visões Remanescentes - Lado A"
"2042742","1022719","Artwork By","Leonardo Mannarino","Fluxo","Visões Remanescentes - Lado A"
"1146064","1022719","Producer, Mastered By","Arthur Moura","Fluxo","Visões Remanescentes - Lado A"
"1212772","1022719","Vocals","Ret","Fluxo","Visões Remanescentes - Lado A"
"1763310","23475","Arranged By [Brass]","Luiz Avellar","Djavan","Luz"
"396088","23475","Arranged By [Strings]","George Del Barrio","Djavan","Luz"
"280077","23475","Bass","Abraham Laboriel","Djavan","Luz"
"268297","23475","Congas, Claves, Caxixi, Crotales, Shekere","Luis Conte","Djavan","Luz"
"610704","23475","Cowbell, Caxixi, Tambourine, Congas, Triangle, Surdo, Temple Block, Pandeiro, Bongos, Claves","Café","Djavan","Luz"
"64652","23475","Drums","Harvey Mason","Djavan","Luz"
"307942","23475","Mastered By","Bernie Grundman","Djavan","Luz"
"268216","23475","Piano","Jorge Dalto","Djavan","Luz"
"29957","23475","Producer, Keyboards","Ronnie Foster","Djavan","Luz"
"447673","23475","Trombone","Bill Reichenbach (2)","Djavan","Luz"
"271409","23475","Trumpet, Flugelhorn","Gary Grant","Djavan","Luz"
"255142","23475","Trumpet, Flugelhorn","Jerry Hey","Djavan","Luz"
"83763","83770","Liner Notes","Caetano Veloso","Gal Costa","Domingo"
"83763","83770","Written-By","Caetano Veloso","Gal Costa","Domingo"
"1978727","83723","Contractor [Musicians]","Maurell (2)","Milton Nascimento","Yauaretê"
"1978547","83723","Coordinator [Production Assistant]","Beth Campos","Milton Nascimento","Yauaretê"
"1978544","83723","Coordinator [Production]","Eva Straus","Milton Nascimento","Yauaretê"
"1978721","83723","Coordinator [Production]","Suzanne Marie Edgreen","Milton Nascimento","Yauaretê"
"1978747","83723","Edited By","Ray ""Share""","Milton Nascimento","Yauaretê"
"1354645","83723","Engineer [Recording Assistant]","Beto (5)","Milton Nascimento","Yauaretê"
"644332","83723","Engineer [Recording Assistant]","Dennis Stefani","Milton Nascimento","Yauaretê"
"1495798","83723","Engineer [Recording Assistant]","Marcelo (7)","Milton Nascimento","Yauaretê"
"707185","83723","Engineer [Recording Assistant]","Rich Markowitz","Milton Nascimento","Yauaretê"
"553862","83723","Engineer [Recording]","Claudio Ordenes","Milton Nascimento","Yauaretê"
"294758","83723","Engineer [Recording]","John Arrias","Milton Nascimento","Yauaretê"
"1197893","83723","Engineer [Recording]","Luiz Paulo","Milton Nascimento","Yauaretê"
"1425909","83723","Executive-Producer, Photography By","Márcio Ferreira","Milton Nascimento","Yauaretê"
"1978741","83723","Liner Notes [Translation Of Portuguese Lyrics And Credits]","Mary Lou Gilbert","Milton Nascimento","Yauaretê"
"1978745","83723","Liner Notes [Translation Of Portuguese Lyrics And Credits]","Sergio Mielniczenko","Milton Nascimento","Yauaretê"
"1120478","83723","Mastered By","Elio Gomes","Milton Nascimento","Yauaretê"
"2060165","83723","Mastered By","Manoel Magalhães","Milton Nascimento","Yauaretê"
"333235","83723","Mixed By, Directed By","Mazzola","Milton Nascimento","Yauaretê"
"176998","83723","Mixed By, Engineer","Humberto Gatica","Milton Nascimento","Yauaretê"
"664291","83723","Mixed By, Engineer [Assistant]","Karen Seigel","Milton Nascimento","Yauaretê"
"597894","83723","Mixed By, Engineer [Assistant]","Laura Livingston","Milton Nascimento","Yauaretê"
"0","83723","Other [Coffee]","Martins E Oliveira","Milton Nascimento","Yauaretê"
"333235","83723","Producer","Mazzola","Milton Nascimento","Yauaretê"
"1648597","83723","Technician [Assistant]","Carlos Ronconi","Milton Nascimento","Yauaretê"
"1533128","83723","Producer","Marcio Ferreira","Milton Nascimento","O Planeta Blue Na Estrada Do Sol"
"529221","83724","Accordion","Dominguinhos","Gilberto Gil","Ensaio Geral"
"2079997","83724","Acoustic Guitar, Backing Vocals","Péricles Cavalcanti","Gilberto Gil","Ensaio Geral"
"1993885","83724","Arranged By","Breno Ferreira","Gilberto Gil","Ensaio Geral"
"1618991","83724","Arranged By","Carlos Monteiro De Souza","Gilberto Gil","Ensaio Geral"
"1157984","83724","Arranged By","Dori Caymmi (2)","Gilberto Gil","Ensaio Geral"
"265143","83724","Arranged By, Conductor","Rogério Duprat","Gilberto Gil","Ensaio Geral"
"2823460","83724","Artwork","Edinízio Ribeiro Pimo","Gilberto Gil","Ensaio Geral"
"315600","83724","Backing Vocals","Lucia Turnbull","Gilberto Gil","Ensaio Geral"
"1213968","83724","Bass","Bruce Henry","Gilberto Gil","Ensaio Geral"
"1582816","83724","Bass","Rubão Sabino","Gilberto Gil","Ensaio Geral"
"182783","83724","Bass","Sérgio Barroso","Gilberto Gil","Ensaio Geral"
"618707","83724","Bass, Backing Vocals","Chris Bonett","Gilberto Gil","Ensaio Geral"
"1302777","83724","Compiled By, Executive Producer","Marcelo Fróes","Gilberto Gil","Ensaio Geral"
"1942441","83724","Design","Aldo Luiz","Gilberto Gil","Ensaio Geral"
"627138","83724","Design","Rogério Duarte","Gilberto Gil","Ensaio Geral"
"1832425","83724","Design [Cover]","Linda Glover (2)","Gilberto Gil","Ensaio Geral"
"533961","83724","Drums","Paulinho Braga","Gilberto Gil","Ensaio Geral"
"317192","83724","Drums","Tutty Moreno","Gilberto Gil","Ensaio Geral"
"257966","83724","Drums","Wilson Das Neves","Gilberto Gil","Ensaio Geral"
"317192","83724","Drums, Percussion","Tutty Moreno","Gilberto Gil","Ensaio Geral"
"2009432","83724","Electric Guitar","Lanny Gordin","Gilberto Gil","Ensaio Geral"
"433705","83724","Engineer","Andy Knight","Gilberto Gil","Ensaio Geral"
"533970","83724","Engineer","Ary Carvalhaes","Gilberto Gil","Ensaio Geral"
"2009431","83724","Engineer","Christopher Barton","Gilberto Gil","Ensaio Geral"
"859641","83724","Engineer","Célio Martins","Gilberto Gil","Ensaio Geral"
"1104839","83724","Engineer","João Dos Santos","Gilberto Gil","Ensaio Geral"
"869519","83724","Engineer","João Kibelkstis","Gilberto Gil","Ensaio Geral"
"450999","83724","Engineer","Marcus Vinicius","Gilberto Gil","Ensaio Geral"
"1104837","83724","Engineer","Paulo Frazão","Gilberto Gil","Ensaio Geral"
"693770","83724","Engineer","Stelio Carlini","Gilberto Gil","Ensaio Geral"
"1302777","83724","Executive-Producer","Marcelo Fróes","Gilberto Gil","Ensaio Geral"
"2059260","83724","Flute","David Linger","Gilberto Gil","Ensaio Geral"
"533964","83724","Guitar","Perinho Santana","Gilberto Gil","Ensaio Geral"
"2009432","83724","Guitar, Bass","Lanny Gordin","Gilberto Gil","Ensaio Geral"
"956515","83724","Keyboards","Aloisio Milanez","Gilberto Gil","Ensaio Geral"
"665589","83724","Keyboards","Cidinho Teixeira","Gilberto Gil","Ensaio Geral"
"1302777","83724","Liner Notes","Marcelo Fróes","Gilberto Gil","Ensaio Geral"
"531167","83724","Mastered By","Carlos Savalla","Gilberto Gil","Ensaio Geral"
"531167","83724","Mixed By","Carlos Savalla","Gilberto Gil","Ensaio Geral"
"362499","83724","Mixed By [Assistant]","Charles Martins","Gilberto Gil","Ensaio Geral"
"1302777","83724","Mixed By [Coordination]","Marcelo Fróes","Gilberto Gil","Ensaio Geral"
"1302777","83724","Other [Audio Research], Mixed By [Monitor Mixing]","Marcelo Fróes","Gilberto Gil","Ensaio Geral"
"2032742","83724","Percussion","Chiquinho Azevedo","Gilberto Gil","Ensaio Geral"
"2059258","83724","Percussion","Claudio Karina","Gilberto Gil","Ensaio Geral"
"328601","83724","Percussion","Djalma Correa","Gilberto Gil","Ensaio Geral"
"317192","83724","Percussion","Tutty Moreno","Gilberto Gil","Ensaio Geral"
"2234475","83724","Photography By","Johnny Clamp","Gilberto Gil","Ensaio Geral"
"0","83724","Photography [Back Sleeve]","Mario Luiz","Gilberto Gil","Ensaio Geral"
"0","83724","Photography [Cover]","Ricardo Jochen","Gilberto Gil","Ensaio Geral"
"2823457","83724","Photography [Gil]","Eduardo Clark","Gilberto Gil","Ensaio Geral"
"2823459","83724","Photography [Musicians]","Silvinha Tinoco","Gilberto Gil","Ensaio Geral"
"2823458","83724","Photography [Pedrinho]","Edson Santos","Gilberto Gil","Ensaio Geral"
"265148","83724","Piano, Celesta","Antonio Perna","Gilberto Gil","Ensaio Geral"
"889041","83724","Piano, Organ","Chiquinho De Moraes","Gilberto Gil","Ensaio Geral"
"730542","83724","Producer","Guilherme Araujo","Gilberto Gil","Ensaio Geral"
"1037031","83724","Producer","João Mello","Gilberto Gil","Ensaio Geral"
"260882","83724","Producer","Manoel Barenbein","Gilberto Gil","Ensaio Geral"
"267175","83724","Producer","Ralph Mace","Gilberto Gil","Ensaio Geral"
"315796","83724","Producer","Roberto Santana","Gilberto Gil","Ensaio Geral"
"140234","83724","Producer [Coordinator]","Roberto Menescal","Gilberto Gil","Ensaio Geral"
"730542","83724","Producer [Direction]","Guilherme Araujo","Gilberto Gil","Ensaio Geral"
"730542","83724","Producer [Director]","Guilherme Araujo","Gilberto Gil","Ensaio Geral"
"315792","83724","Producer [Director]","Perinho Albuquerque","Gilberto Gil","Ensaio Geral"
"533970","83724","Recorded By","Ary Carvalhaes","Gilberto Gil","Ensaio Geral"
"1720621","338360","Coordinator [Coordenador Artistico]","Tony Campello","Os Incríveis","Cem Milhões De Corações"
"725666","319932","Producer","Hermínio Bello De Carvalho","Elizeth Cardoso","Vol. 2"
"2091035","123471","Design","Mensagem Studio","Egberto Gismonti","Água & Vinho"
"736811","123471","Directed By [Musical]","Lindolfo Gaya","Egberto Gismonti","Água & Vinho"
"1301978","123471","Directed By [Technical]","Z. J. Merky","Egberto Gismonti","Água & Vinho"
"2671115","123471","Photography","Carlos Murad","Egberto Gismonti","Água & Vinho"
"348405","123471","Producer [Director]","Milton Miranda","Egberto Gismonti","Água & Vinho"
"736812","123471","Technician [Recording]","Nivaldo","Egberto Gismonti","Água & Vinho"
"644392","123471","Written-By","Geraldo E. Carneiro","Egberto Gismonti","Água & Vinho"
"976320","123471","Written-By","João Carlos Pádua","Egberto Gismonti","Água & Vinho"
"3282639","315784","Design","Tide Hellmeister","Zimbo Trio","Zimbo Trio Vol.02"
"3282627","315784","Liner Notes","Franco Paulino","Zimbo Trio","Zimbo Trio Vol.02"
"693770","315784","Technician","Stelio Carlini","Zimbo Trio","Zimbo Trio Vol.02"
"450995","3747","Bass, Guitar, Vocals","Theo De Barros","Walter Wanderley","O Toque Inconfundivel De Walter Wanderley"
"3115169","3747","Drums","Olindo Hamilto","Walter Wanderley","O Toque Inconfundivel De Walter Wanderley"
"3114955","3747","Engineer [Engenheiro De Sonido]","Carlos De Assis Moura","Walter Wanderley","O Toque Inconfundivel De Walter Wanderley"
"3115168","3747","Flute","Melchior Sawaya","Walter Wanderley","O Toque Inconfundivel De Walter Wanderley"
"806410","3747","Producer","Alfredo Borba","Walter Wanderley","O Toque Inconfundivel De Walter Wanderley"
"1349227","3747","Technician [Técnico De Gravaçao]","Rogerio Gauss","Walter Wanderley","O Toque Inconfundivel De Walter Wanderley"
"3115171","3747","Vibraphone","Décio Carraro","Walter Wanderley","O Toque Inconfundivel De Walter Wanderley"
"140234","400768","Coordinator","Roberto Menescal","Raul Seixas","Krig-Ha, Bandolo!"
"333235","400768","Producer [Director]","Mazzola","Raul Seixas","Krig-Ha, Bandolo!"
"944941","400768","Written-By","Paulo Coelho (2)","Raul Seixas","Krig-Ha, Bandolo!"
"253248","27991","Cello, Art Direction","Jaques Morelenbaum","Antonio Carlos Jobim","Tom Canta Vinicius"
"170509","27991","Composed By","Carlos Lyra","Antonio Carlos Jobim","Tom Canta Vinicius"
"23478","27991","Composed By","Toquinho","Antonio Carlos Jobim","Tom Canta Vinicius"
"315789","27991","Composed By","Vinicius De Moraes","Antonio Carlos Jobim","Tom Canta Vinicius"
"1659163","27991","Executive-Producer","Vinicius França","Antonio Carlos Jobim","Tom Canta Vinicius"
"309844","27991","Flute, Vocals","Danilo Caymmi","Antonio Carlos Jobim","Tom Canta Vinicius"
"312060","27991","Lyrics By","Chico Buarque","Antonio Carlos Jobim","Tom Canta Vinicius"
"315789","27991","Lyrics By","Vinicius De Moraes","Antonio Carlos Jobim","Tom Canta Vinicius"
"336427","27991","Vocals","Paula Morelenbaum","Antonio Carlos Jobim","Tom Canta Vinicius"
"89632","27991","Vocals, Acoustic Guitar, Art Direction","Paulo Jobim","Antonio Carlos Jobim","Tom Canta Vinicius"
"529221","400277","Accordion","Dominguinhos","Jards Macalé","Contrastes"
"711661","400277","Acoustic Bass","Luis Alves","Jards Macalé","Contrastes"
"83724","400277","Acoustic Guitar","Gilberto Gil","Jards Macalé","Contrastes"
"2059205","400277","Acoustic Guitar","José Raimundo","Jards Macalé","Contrastes"
"1710090","400277","Acoustic Guitar","José Ventura","Jards Macalé","Contrastes"
"1790023","400277","Acoustic Guitar","Marlui Miranda","Jards Macalé","Contrastes"
"257964","400277","Acoustic Guitar","Neco","Jards Macalé","Contrastes"
"2059201","400277","Acoustic Guitar [7 String]","Valdir Silva","Jards Macalé","Contrastes"
"1540964","400277","Acoustic Guitar [Viola 12 Cordas]","Gereba","Jards Macalé","Contrastes"
"2119992","400277","Artwork By","Antonio Henrique Nitzsche","Jards Macalé","Contrastes"
"257964","400277","Cavaquinho","Neco","Jards Macalé","Contrastes"
"1913938","400277","Coordinator","João Araujo","Jards Macalé","Contrastes"
"2059159","400277","Directed By [Studio]","Sergio Mello","Jards Macalé","Contrastes"
"2032742","400277","Drums","Chiquinho Azevedo","Jards Macalé","Contrastes"
"533961","400277","Drums","Paulinho Braga","Jards Macalé","Contrastes"
"1402468","400277","Drums","Plínio Araújo","Jards Macalé","Contrastes"
"62065","400277","Drums","Robertinho Silva","Jards Macalé","Contrastes"
"1226134","400277","Electric Bass","Arnaldo Brandão","Jards Macalé","Contrastes"
"2059204","400277","Electric Bass","Gabriel Bezerra","Jards Macalé","Contrastes"
"2059207","400277","Electric Bass","José Geraldo","Jards Macalé","Contrastes"
"2349819","400277","Electric Piano","Laércio De Freitas","Jards Macalé","Contrastes"
"409412","400277","Electric Piano","Tomas Improta","Jards Macalé","Contrastes"
"320796","400277","Electric Piano, Piano","Wagner Tiso","Jards Macalé","Contrastes"
"2059158","400277","Engineer","Dan Andy","Jards Macalé","Contrastes"
"317401","400277","Engineer","Vitor Farias","Jards Macalé","Contrastes"
"317401","400277","Engineer [Technician]","Vitor Farias","Jards Macalé","Contrastes"
"2059159","400277","Executive Producer","Sergio Mello","Jards Macalé","Contrastes"
"584214","400277","Guitar","Chiquito Braga","Jards Macalé","Contrastes"
"2059206","400277","Guitar","Dario Monteiro","Jards Macalé","Contrastes"
"533964","400277","Guitar","Perinho Santana","Jards Macalé","Contrastes"
"2059159","400277","Mixed By [Direction]","Sergio Mello","Jards Macalé","Contrastes"
"529221","400277","Orchestrated By, Conductor","Dominguinhos","Jards Macalé","Contrastes"
"1540964","400277","Orchestrated By, Conductor","Gereba","Jards Macalé","Contrastes"
"83724","400277","Orchestrated By, Conductor","Gilberto Gil","Jards Macalé","Contrastes"
"186477","400277","Orchestrated By, Conductor","Jackson Do Pandeiro","Jards Macalé","Contrastes"
"2059203","400277","Orchestrated By, Conductor","Julio Medaglia","Jards Macalé","Contrastes"
"182168","400277","Orchestrated By, Conductor","Paulo Moura","Jards Macalé","Contrastes"
"3040331","400277","Orchestrated By, Conductor","Severino Araújo","Jards Macalé","Contrastes"
"320796","400277","Orchestrated By, Conductor","Wagner Tiso","Jards Macalé","Contrastes"
"3470866","400277","Photography [Front, Back Cover]","Ivan Cardoso","Jards Macalé","Contrastes"
"0","400277","Photography [Insert]","Mario Luiz","Jards Macalé","Contrastes"
"2059157","400277","Producer [Assistant]","Astor Filho","Jards Macalé","Contrastes"
"465370","400277","Producer [Direction]","Guto Graça Mello","Jards Macalé","Contrastes"
"2059202","400277","Vibraphone, Bells","Luiz Almeida","Jards Macalé","Contrastes"
"301998","400277","Written-By","Andy Razaf","Jards Macalé","Contrastes"
"457141","400277","Written-By","Bertolt Brecht","Jards Macalé","Contrastes"
"2059160","400277","Written-By","Duda (6)","Jards Macalé","Contrastes"
"253482","400277","Written-By","Fats Waller","Jards Macalé","Contrastes"
"2059161","400277","Written-By","Geraldo Gomes Mourão","Jards Macalé","Contrastes"
"815159","400277","Written-By","Haroldo Lobo","Jards Macalé","Contrastes"
"705281","400277","Written-By","Harry Brooks (2)","Jards Macalé","Contrastes"
"961601","400277","Written-By","Ismael Silva","Jards Macalé","Contrastes"
"894867","400277","Written-By","Miguel Gustavo","Jards Macalé","Contrastes"
"706767","400277","Written-By","Milton De Oliveira","Jards Macalé","Contrastes"
"1157693","400277","Written-By","Walter Franco","Jards Macalé","Contrastes"
"841112","400277","Written-By","Waly Sailormoon","Jards Macalé","Contrastes"
"2060186","530208","Arranged By [Strings, Winds]","Paulo Machado (3)","Zé Ramalho","A Peleja Do Diabo Com O Dono Do Céu"
"2060186","530208","Conductor","Paulo Machado (3)","Zé Ramalho","A Peleja Do Diabo Com O Dono Do Céu"
"2060186","530208","Directed By","Paulo Machado (3)","Zé Ramalho","A Peleja Do Diabo Com O Dono Do Céu"
"1824606","530208","Engineer","Eugênio Carvalho","Zé Ramalho","A Peleja Do Diabo Com O Dono Do Céu"
"2060165","530208","Engineer","Manoel Magalhães","Zé Ramalho","A Peleja Do Diabo Com O Dono Do Céu"
"1824606","530208","Mixed By","Eugênio Carvalho","Zé Ramalho","A Peleja Do Diabo Com O Dono Do Céu"
"2060165","530208","Mixed By","Manoel Magalhães","Zé Ramalho","A Peleja Do Diabo Com O Dono Do Céu"
"2060174","530208","Producer [Assistant]","Lígia Itiberê","Zé Ramalho","A Peleja Do Diabo Com O Dono Do Céu"
"2060178","530208","Producer [Assistant]","Marcelo Falcão (2)","Zé Ramalho","A Peleja Do Diabo Com O Dono Do Céu"
"2060172","530208","Producer, Directed By","Carlos Alberto Sion","Zé Ramalho","A Peleja Do Diabo Com O Dono Do Céu"
"2096319","256884","Art Direction","Ze Cruz","Antonio Adolfo","Conexões"
"0","256884","Artwork By","Ben Dyan","Antonio Adolfo","Conexões"
"2096320","256884","Co-producer","Sergio Treiger","Antonio Adolfo","Conexões"
"2096322","256884","Engineer","Loureiro","Antonio Adolfo","Conexões"
"0","256884","Executive Producer","Maclem Carneiro","Antonio Adolfo","Conexões"
"650446","256884","Mixed By","Toninho Barbosa","Antonio Adolfo","Conexões"
"2120461","2120463","Acoustic Guitar, Cello, Electric Guitar, Vocals","Claudio Lucci","Moto Perpétuo","Moto Perpétuo"
"0","2120463","Artwork By, Photography","Marcos A. Campacci","Moto Perpétuo","Moto Perpétuo"
"2120465","2120463","Bass, Vocals","Gerson Tatini","Moto Perpétuo","Moto Perpétuo"
"1583031","2120463","Coordinator [Production]","Julio Nagib","Moto Perpétuo","Moto Perpétuo"
"2120464","2120463","Design","Oscar Paolillo","Moto Perpétuo","Moto Perpétuo"
"1012508","2120463","Engineer","Carlos Duttweller","Moto Perpétuo","Moto Perpétuo"
"1583035","2120463","Engineer","Francisco Luiz Russo (El Zorro)","Moto Perpétuo","Moto Perpétuo"
"393407","2120463","Keyboards, Vocals","Guilherme Arantes","Moto Perpétuo","Moto Perpétuo"
"1572089","2120463","Lead Guitar, Vocals","Egídio Conde","Moto Perpétuo","Moto Perpétuo"
"1583035","2120463","Mixed By","Francisco Luiz Russo (El Zorro)","Moto Perpétuo","Moto Perpétuo"
"198451","2120463","Mixed By","Pena Schmidt","Moto Perpétuo","Moto Perpétuo"
"919831","2120463","Percussion, Vocals","Diogenes Burani Filho","Moto Perpétuo","Moto Perpétuo"
"2120462","2120463","Producer","Moracy Do Val","Moto Perpétuo","Moto Perpétuo"
"2055813","2120463","Technician [Production Assistant]","Flávio Ferrari","Moto Perpétuo","Moto Perpétuo"
"2120461","2120463","Written-By","Claudio Lucci","Moto Perpétuo","Moto Perpétuo"
"393407","2120463","Written-By","Guilherme Arantes","Moto Perpétuo","Moto Perpétuo"
"333235","312060","Directed By [Direção Artística]","Mazzola","Chico Buarque","Chico Buarque Apresenta Malandro"
"1633834","312060","Producer","Carlinhos Vergueiro","Chico Buarque","Chico Buarque Apresenta Malandro"
"318944","312060","Producer","Homero Ferreira","Chico Buarque","Chico Buarque Apresenta Malandro"
"432485","2067786","Producer","Jorge Cardoso","Grupo Raça","Eu E Ela"
"317196","123471","Alto Saxophone, Soprano Saxophone, Flute","Mauro Senise","Egberto Gismonti","Sanfona"
"670795","123471","Bass","Zeca Assumpção","Egberto Gismonti","Sanfona"
"1786643","123471","Drums, Percussion","Nenê","Egberto Gismonti","Sanfona"
"388371","123471","Engineer","Jan Erik Kongshaug","Egberto Gismonti","Sanfona"
"331054","123471","Engineer","Martin Wieland","Egberto Gismonti","Sanfona"
"736811","1262251","Arranged By","Lindolfo Gaya","Odette Lara","Contrastes"
"1389125","1262251","Engineer","Umberto Contardi","Odette Lara","Contrastes"
"315790","1262251","Producer","Aloysio De Oliveira","Odette Lara","Contrastes"
"1262252","1262251","Producer [Assistant]","José Delphino Filho","Odette Lara","Contrastes"
"736811","83772","Arranged By","Lindolfo Gaya","Nara Leão","Nara"
"253379","83772","Arranged By","Moacir Santos","Nara Leão","Nara"
"2072628","83772","Design","Cesar G. Villela","Nara Leão","Nara"
"1262250","83772","Engineer","Norman Sternberg","Nara Leão","Nara"
"2772680","83772","Executive-Producer","Peter Keller (4)","Nara Leão","Nara"
"1389128","83772","Photography By","Francisco Pereira","Nara Leão","Nara"
"1262252","83772","Producer [Assistant]","José Delphino Filho","Nara Leão","Nara"
"315790","83772","Producer, Liner Notes","Aloysio De Oliveira","Nara Leão","Nara"
"185697","215605","Arranged By","Mariozinho Rocha","Wilson Simonal","Simonal"
"256881","215605","Backing Band","Som Três","Wilson Simonal","Simonal"
"1301979","215605","Directed By [Musical Director]","Lyrio Panicali","Wilson Simonal","Simonal"
"1362994","215605","Engineer","Jorge Teixeira (2)","Wilson Simonal","Simonal"
